A Array Name	A UniGene Cluster	A Probe Set Name	B Array Name	B UniGene Cluster	B Probe Set Name	Percent Identity	Match	MinLen(Rep(A),Rep(B))	A Matches B Probe Selection Region	A Total Probes in Probe Set	B Matches A Probe Selection Region	B Total Probes in Probe Set	A Matches B Representative	B Matches A Representative	SIF Percent Identity	SIF Match	MinLen(SIF(A),SIF(B))	Good Match	Best Match
HG-U95B	Hs.17936	51625_at	HG-U133A	Hs.17936	204495_s_at	98	406	520	15	16	3	11	16	3	99	314	383	Y	Y
HG-U95B	Hs.17947	51626_at	HG-U133A	Hs.17947	222269_at	97	936	1079	11	16	9	11	12	9	100	311	333	Y	Y
HG-U95B	Hs.179765	51628_at	HG-U133B		224374_s_at	99	412	459	16	16	9	11	16	9	99	329	338	Y	Y
HG-U95B	Hs.180711	51631_at	HG-U133B	Hs.180711	235483_at	99	462	528	13	16	6	11	13	6	99	353	417	Y	Y
HG-U95B	Hs.181895	51633_at	HG-U133B	Hs.181895	237680_at	100	412	412	16	16	11	11	16	11	100	204	226	Y	Y
HG-U95B	Hs.182155	51635_at	HG-U133B	Hs.182155	237067_at	100	354	467	15	16	9	11	16	9	100	222	227	Y	Y
HG-U95B	Hs.182362	51641_at	HG-U133B	Hs.182362	236161_at	97	840	909	16	16	10	11	16	10	100	407	439	Y	Y
HG-U95B	Hs.182729	51642_at	HG-U133A	Hs.182729	218993_at	99	360	577	16	16	4	11	16	4	99	300	381	Y	Y
HG-U95B	Hs.182817	51643_at	HG-U133B	Hs.182817	238421_at	99	1486	1594	2	16	6	11	15	6	100	186	352	Y	Y
HG-U95B	Hs.183083	51644_at	HG-U133B	Hs.21189	226994_at	98	556	586	16	16	9	11	16	9	98	415	424	Y	Y
HG-U95B	Hs.183146	51651_i_at	HG-U133B	Hs.183146	242735_x_at	98	207	431	7	15	3	11	12	3	97	100	183	Y	Y
HG-U95C	Hs.125547	51655_at	HG-U133B	Hs.125547	224041_at	100	473	473	16	16	10	11	16	10	100	366	366	Y	Y
HG-U95B	Hs.183539	51657_at	HG-U133B	Hs.21446	225529_at	99	579	689	14	16	5	11	16	5	99	351	493	Y	Y
HG-U95B	Hs.183714	51660_at	HG-U133B	Hs.183714	231637_at	100	501	537	16	16	9	11	16	9	100	298	382	Y	Y
HG-U95B	Hs.184156	51661_at	HG-U133B	Hs.184156	228389_at	98	507	684	14	16	8	11	14	8	96	272	308	Y	Y
HG-U95B	Hs.184378	51662_at	HG-U133B	Hs.184378	231027_at	99	525	559	14	16	10	11	14	10	100	303	329	Y	Y
HG-U95B	Hs.184739	51665_r_at	HG-U133B	Hs.173074	233898_s_at	97	632	849	15	16	8	11	16	8	99	405	477	Y	Y
HG-U95B	Hs.18498	51666_i_at	HG-U133B	Hs.18498	231894_at	98	467	611	14	14	7	11	14	7	99	284	389	Y	Y
HG-U95B	Hs.18498	51667_f_at	HG-U133B	Hs.18498	231894_at	98	467	611	15	16	7	11	15	7	99	278	383	Y	Y
HG-U95B	Hs.185158	51669_r_at	HG-U133B	Hs.272068	238460_at	100	86	306	16	16	3	11	16	3	100	62	62	Y	Y
HG-U95B	Hs.18564	51673_at	HG-U133B	Hs.18564	236809_at	99	558	594	12	16	10	11	13	10	99	480	500	Y	Y
HG-U95B	Hs.185831	51675_at	HG-U133B	Hs.185831	236592_at	99	558	581	16	16	10	11	16	10	100	421	421	Y	Y
HG-U95B	Hs.18631	51677_at	HG-U133B	Hs.18631	240073_at	98	325	570	14	16	4	11	16	4	99	197	222	Y	Y
HG-U95B	Hs.186476	51679_at	HG-U133B	Hs.186476	240392_at	96	352	411	14	16	10	11	14	10	99	237	240	Y	Y
HG-U95B	Hs.186832	51683_at	HG-U133B	Hs.186832	229673_at	99	426	584	15	16	9	11	15	9	99	396	527	Y	Y
HG-U95C	Hs.237769	51684_at	HG-U133A	Hs.112594	209422_at	100	173	461	14	16	4	11	16	4	100	110	115	Y	Y
HG-U95B	Hs.187617	51685_at	HG-U133B	Hs.187617	222933_at	98	421	602	10	16	8	11	10	8	98	390	463	Y	Y
HG-U95B	Hs.187826	51687_at	HG-U133B	Hs.272139	240081_at	97	300	528	9	16	7	11	9	7	97	283	302	Y	Y
HG-U95B	Hs.18844	51689_at	HG-U133B	Hs.18844	227759_at	99	682	823	14	16	6	11	15	6	98	378	497	Y	Y
HG-U95B	Hs.190787	51691_at	HG-U133A	Hs.190787	206243_at	98	435	563	15	16	5	11	15	5	99	297	388	Y	Y
HG-U95B	Hs.19175	51693_at	HG-U133B	Hs.19175	228397_at	100	544	544	16	16	11	11	16	11	100	409	442	Y	Y
HG-U95B	Hs.19218	51694_at	HG-U133B	Hs.19218	230397_at	99	466	491	14	16	7	11	14	7	98	331	359	Y	Y
HG-U95C	Hs.237850	51695_s_at	HG-U133B	Hs.9070	225277_at	99	414	592	16	16	4	11	16	4	98	269	275	Y	Y
HG-U95B	Hs.192871	51696_at	HG-U133B	Hs.268723	241203_at	100	148	318	16	16	6	11	16	6	100	115	115	Y	Y
HG-U95C	Hs.237850	51697_r_at	HG-U133B	Hs.9070	225277_at	99	414	592	3	16	4	11	3	4	98	175	330	Y	Y
HG-U95B	Hs.193513	51702_at	HG-U133B	Hs.193513	238649_at	100	789	897	13	16	10	11	14	10	100	338	408	Y	Y
HG-U95B	Hs.193784	51705_at	HG-U133B	Hs.193784	227121_at	100	497	746	15	16	6	11	15	6	100	331	438	Y	Y
HG-U95C	Hs.237923	51706_at	HG-U133A	Hs.302689	221916_at	96	517	589	7	16	5	11	16	5	100	83	409	Y	Y
HG-U95B	Hs.194081	51707_at	HG-U133B	Hs.194081	238573_at	99	296	545	7	16	7	11	7	7	99	197	215	Y	Y
HG-U95B	Hs.194694	51709_at	HG-U133A	Hs.194694	219278_at	99	596	729	16	16	7	11	16	7	100	390	480	Y	Y
HG-U95B	Hs.19565	51710_at	HG-U133B	Hs.19565	231519_at	100	407	444	12	16	9	11	12	9	100	256	348	Y	Y
HG-U95C	Hs.238025	51711_s_at	HG-U133B	Hs.199009	226215_s_at	97	500	583	16	16	5	11	16	5	99	179	181	Y	Y
HG-U95B	Hs.19807	51713_at	HG-U133B		224451_x_at	99	481	558	16	16	8	11	16	8	100	333	333	Y	Y
HG-U95B	Hs.203320	51714_at	HG-U133B	Hs.5897	228573_at	99	526	551	15	16	11	11	15	11	100	372	377	Y	Y
HG-U95B	Hs.203368	51715_at	HG-U133B	Hs.135150	226658_at	100	769	865	3	16	4	11	16	7	100	90	399	Y	Y
HG-U95B	Hs.203669	51717_at	HG-U133B	Hs.24321	228732_at	97	349	446	16	16	2	11	16	2	100	85	85	Y	Y
HG-U95B	Hs.203716	51718_at	HG-U133B	Hs.71573	224961_at	100	492	575	16	16	10	11	16	10	100	426	470	Y	Y
HG-U95C	Hs.238086	51719_at	HG-U133A	Hs.4943	213627_at	96	396	449	10	16	4	11	13	5	100	119	312	Y	Y
HG-U95C	Hs.238104	51720_r_at	HG-U133A	Hs.49007	222035_s_at	98	547	583	16	16	8	11	16	8	100	43	43	Y	Y
HG-U95C	Hs.238121	51721_at	HG-U133B	Hs.293317	231307_at	97	366	458	7	16	3	11	7	3	97	172	194	Y	Y
HG-U95B	Hs.20414	51722_at	HG-U133B	Hs.20414	227910_at	100	487	720	15	16	7	11	15	7	100	429	542	Y	Y
HG-U95C	Hs.238170	51723_s_at	HG-U133B	Hs.65412	223331_s_at	100	471	537	16	16	8	11	16	8	100	324	324	Y	Y
HG-U95B	Hs.20578	51724_at	HG-U133B	Hs.20578	230433_at	99	376	479	16	16	7	11	16	7	99	254	334	Y	Y
HG-U95B	Hs.210792	51725_at	HG-U133B	Hs.210792	230110_at	97	228	598	16	16	4	11	16	4	100	114	114	Y	Y
HG-U95B	Hs.214458	51726_at	HG-U133B	Hs.5437	225800_at	99	820	910	16	16	9	11	16	9	99	437	475	Y	Y
HG-U95C	Hs.238189	51727_f_at	HG-U133A	Hs.14927	218492_s_at	95	373	450	16	16	6	11	16	6	100	245	302	Y	Y
HG-U95C	Hs.238393	51728_at	HG-U133A	Hs.18069	201212_at	97	562	755	15	16	7	11	15	7	97	355	404	Y	Y
HG-U95B	Hs.216717	51729_at	HG-U133B	Hs.216717	244604_at	96	333	503	13	16	8	11	13	8	98	303	408	Y	Y
HG-U95B	Hs.21710	51730_at	HG-U133B	Hs.21710	228497_at	99	571	608	13	16	9	11	13	9	100	226	242	Y	Y
HG-U95B	Hs.21889	51732_f_at	HG-U133B	Hs.21889	227234_at	99	375	767	16	16	5	11	16	5	100	278	332	Y	Y
HG-U95B	Hs.219195	51734_at	HG-U133B	Hs.219195	243045_at	98	474	850	15	16	4	11	15	6	97	283	412	Y	Y
HG-U95C	Hs.238465	51735_s_at	HG-U133B	Hs.238465	228942_s_at	98	309	477	16	16	3	11	16	3	100	68	130	Y	Y
HG-U95C	Hs.238538	51737_at	HG-U133A	Hs.33026	221807_s_at	98	769	898	10	16	8	11	10	10	99	368	584	Y	Y
HG-U95B	Hs.21945	51738_r_at	HG-U133B	Hs.21945	229953_x_at	96	453	495	16	16	7	11	16	7	96	391	416	Y	Y
HG-U95C	Hs.238598	51740_r_at	HG-U133A	Hs.80120	201724_s_at	98	422	504	15	16	5	11	15	5	100	160	203	Y	Y
HG-U95B	Hs.220687	51742_at	HG-U133B	Hs.220687	240792_at	99	320	418	16	16	7	11	16	7	100	185	188	Y	Y
HG-U95C	Hs.238660	51745_s_at	HG-U133A	Hs.79732	221973_at	100	145	526	16	16	2	11	16	2	100	48	134	Y	Y
HG-U95C	Hs.238735	51746_f_at	HG-U133A	Hs.14376	211983_x_at	95	360	465	15	16	5	11	15	5	94	289	357	Y	Y
HG-U95B	Hs.48338	51747_at	HG-U133B	Hs.48338	228354_at	100	725	777	15	16	8	11	16	9	100	435	484	Y	Y
HG-U95C	Hs.238758	51748_at	HG-U133B	Hs.7905	223028_s_at	100	351	498	16	16	3	11	16	3	100	304	413	Y	Y
HG-U95B	Hs.48442	51749_at	HG-U133B	Hs.48442	230776_at	99	303	457	11	16	8	11	11	8	100	255	362	Y	Y
HG-U95C	Hs.238811	51750_s_at	HG-U133B	Hs.11355	224944_at	100	494	499	16	16	10	11	16	10	100	346	346	Y	Y
HG-U95C	Hs.238831	51751_s_at	HG-U133B	Hs.172847	223371_s_at	99	451	456	16	16	8	11	16	8	100	158	237	Y	Y
HG-U95B	Hs.48610	51753_at	HG-U133B	Hs.48610	228174_at	100	515	568	16	16	8	11	16	8	100	425	470	Y	Y
HG-U95C	Hs.238936	51754_f_at	HG-U133B	Hs.238936	230422_at	98	256	453	16	16	3	11	16	3	99	175	211	Y	Y
HG-U95B	Hs.48642	51755_at	HG-U133A	Hs.48642	220107_s_at	96	538	657	16	16	6	11	16	6	98	408	495	Y	Y
HG-U95B	Hs.48742	51756_at	HG-U133B	Hs.296095	229876_at	99	466	495	16	16	9	11	16	9	99	429	458	Y	Y
HG-U95B	Hs.48784	51757_at	HG-U133B	Hs.48784	236719_at	98	604	846	12	16	7	11	12	7	98	406	509	Y	Y
HG-U95C	Hs.238941	51758_s_at	HG-U133B	Hs.323512	224707_at	97	336	528	16	16	2	11	16	2	100	222	355	Y	Y
HG-U95B	Hs.48832	51759_at	HG-U133B	Hs.48832	235728_at	99	690	744	13	16	11	11	14	11	98	426	442	Y	Y
HG-U95C	Hs.238944	51760_s_at	HG-U133A	Hs.238944	218840_s_at	97	491	602	15	16	5	11	16	5	98	361	472	Y	Y
HG-U95B	Hs.48958	51761_at	HG-U133A	Hs.33578	209839_at	98	664	753	16	16	8	11	16	8	100	288	320	Y	Y
HG-U95B	Hs.48994	51762_at	HG-U133B	Hs.48994	229018_at	100	568	574	15	16	10	11	15	10	100	401	406	Y	Y
HG-U95C	Hs.238944	51763_at	HG-U133B	Hs.307073	232946_s_at	99	331	473	10	16	3	11	10	3	99	139	343	Y	Y
HG-U95B	Hs.49058	51764_at	HG-U133A	Hs.278513	220167_s_at	100	1205	1278	14	16	11	11	16	11	100	475	475	Y	Y
HG-U95C	Hs.238945	51765_at	HG-U133A	Hs.16277	218347_at	98	337	486	16	16	4	11	16	4	99	117	322	Y	Y
HG-U95B	Hs.4916	51766_at	HG-U133B	Hs.4916	227536_at	99	541	598	14	16	9	11	14	9	99	459	508	Y	Y
HG-U95B	Hs.49636	51768_at	HG-U133B	Hs.49636	223655_at	98	492	627	14	16	4	11	14	4	99	293	356	Y	Y
HG-U95C	Hs.238946	51769_at	HG-U133A		221269_s_at	99	408	413	16	16	3	11	16	3	99	98	99	Y	Y
HG-U95B	Hs.4986	51770_at	HG-U133B	Hs.4986	230783_at	97	436	485	16	16	7	11	16	7	100	274	313	Y	Y
HG-U95B	Hs.49919	51771_at	HG-U133B	Hs.193090	227017_at	99	646	756	15	16	6	11	16	6	100	492	543	Y	Y
HG-U95B	Hs.49943	51772_at	HG-U133B	Hs.49943	229641_at	98	966	1165	16	16	9	11	16	9	100	358	390	Y	Y
HG-U95B	Hs.50102	51773_at	HG-U133B	Hs.50102	229016_s_at	99	518	945	14	16	5	11	14	10	100	112	313	Y	Y
HG-U95C	Hs.238968	51774_s_at	HG-U133A	Hs.237946	221949_at	100	227	391	16	16	2	11	16	2	100	99	195	Y	Y
HG-U95B	Hs.50104	51775_r_at	HG-U133B	Hs.264622	239735_at	100	266	609	16	16	7	11	16	7	100	190	190	Y	Y
HG-U95C	Hs.238980	51776_s_at	HG-U133A	Hs.271473	219630_at	99	395	407	12	16	4	11	16	4	100	60	227	Y	Y
HG-U95B	Hs.5013	51777_at	HG-U133B	Hs.5013	227811_at	98	479	489	16	16	7	11	16	7	98	399	408	Y	Y
HG-U95C	Hs.238984	51778_at	HG-U133B	Hs.28608	225091_at	99	367	472	16	16	3	11	16	3	99	174	299	Y	Y
HG-U95B	Hs.50450	51779_at	HG-U133B	Hs.50450	227814_at	100	724	802	15	16	8	11	16	8	100	432	465	Y	Y
HG-U95C	Hs.239065	51780_at	HG-U133B	Hs.111680	228852_at	97	526	543	16	16	8	11	16	8	98	354	362	Y	Y
HG-U95C	Hs.239089	51781_at	HG-U133A	Hs.288716	219124_at	95	533	640	13	16	6	11	13	6	97	308	365	Y	Y
HG-U95B	Hs.50458	51782_at	HG-U133B	Hs.50458	229907_at	95	551	608	15	16	8	11	15	8	100	311	334	Y	Y
HG-U95B	Hs.50547	51784_at	HG-U133B	Hs.50547	230186_at	100	472	472	16	16	7	11	16	7	100	221	221	Y	Y
HG-U95C	Hs.239118	51785_s_at	HG-U133B	Hs.97031	228384_s_at	100	245	412	16	16	4	11	16	4	100	131	256	Y	Y
HG-U95C	Hs.239220	51786_at	HG-U133B		224437_s_at	100	231	773	15	16	4	11	15	8	100	77	82	Y	Y
HG-U95C	Hs.239234	51788_at	HG-U133A	Hs.3887	201199_s_at	99	479	526	16	16	9	11	16	9	100	404	411	Y	Y
HG-U95C	Hs.239251	51789_s_at	HG-U133A	Hs.86896	203825_at	100	494	497	13	16	6	11	16	6	100	250	410	Y	Y
HG-U95C	Hs.23926	51790_at	HG-U133B	Hs.23926	222919_at	99	516	547	8	16	6	11	8	6	98	220	225	Y	Y
HG-U95B	Hs.50547	51791_g_at	HG-U133B	Hs.50547	230186_at	100	472	472	16	16	7	11	16	7	100	89	134	Y	Y
HG-U95B	Hs.50724	51792_at	HG-U133B	Hs.50724	232918_at	100	428	881	5	16	4	11	10	4	99	116	503	Y	Y
HG-U95C	Hs.239285	51793_s_at	HG-U133A	Hs.50098	217773_s_at	97	334	462	15	16	3	11	15	3	97	293	357	Y	Y
HG-U95B	Hs.50742	51797_at	HG-U133B	Hs.50742	229005_at	100	802	824	12	16	7	11	16	9	100	285	381	Y	Y
HG-U95B	Hs.50745	51799_r_at	HG-U133B	Hs.50745	231130_at	96	471	490	16	16	9	11	16	9	100	248	326	Y	Y
HG-U95B	Hs.50755	51800_at	HG-U133B	Hs.50755	235397_at	99	405	472	12	16	9	11	12	9	99	353	385	Y	Y
HG-U95B	Hs.50895	51801_at	HG-U133A	Hs.50895	206194_at	97	491	509	16	16	5	11	16	5	100	228	228	Y	Y
HG-U95B	Hs.50929	51802_at	HG-U133A	Hs.50929	219877_at	100	547	636	16	16	8	11	16	8	100	343	454	Y	Y
HG-U95C	Hs.239337	51803_g_at	HG-U133A	Hs.302981	218999_at	99	844	923	16	16	10	11	16	10	100	386	386	Y	Y
HG-U95B	Hs.52132	51804_at	HG-U133B	Hs.52132	237492_at	97	234	363	13	16	10	11	13	10	100	142	240	Y	Y
HG-U95B	Hs.52891	51806_i_at	HG-U133B	Hs.52891	230379_x_at	99	209	485	14	14	6	11	14	6	100	98	98	Y	Y
HG-U95C	Hs.239345	51808_at	HG-U133A	Hs.85963	212018_s_at	99	331	747	14	16	4	11	14	4	100	118	169	Y	Y
HG-U95B	Hs.52897	51809_at	HG-U133B	Hs.52897	241060_x_at	100	145	305	2	16	11	11	14	11	100	100	100	Y	Y
HG-U95C	Hs.23941	51810_at	HG-U133B	Hs.23941	231911_at	98	436	531	16	16	6	11	16	6	100	278	278	Y	Y
HG-U95B	Hs.5366	51811_at	HG-U133A	Hs.5366	219404_at	98	372	520	13	16	3	11	13	3	98	317	455	Y	Y
HG-U95C	Hs.239427	51812_at	HG-U133B	Hs.171637	228683_s_at	99	463	513	15	16	8	11	15	9	99	423	477	Y	Y
HG-U95B	Hs.5367	51813_at	HG-U133B	Hs.5367	228363_at	98	504	516	16	16	8	11	16	8	98	380	395	Y	Y
HG-U95C	Hs.239429	51814_s_at	HG-U133B	Hs.112751	227092_at	100	214	456	16	16	4	11	16	4	100	158	203	Y	Y
HG-U95B	Hs.53913	51816_at	HG-U133A	Hs.53913	219078_at	100	860	1157	12	16	7	11	13	10	100	316	468	Y	Y
HG-U95B	Hs.53996	51817_at	HG-U133B	Hs.53996	228364_at	99	492	513	16	16	7	11	16	7	98	249	255	Y	Y
HG-U95C	Hs.239454	51818_s_at	HG-U133B	Hs.323397	226233_at	100	458	502	16	16	6	11	16	6	100	303	391	Y	Y
HG-U95B	Hs.53997	51819_at	HG-U133B	Hs.53997	235655_at	100	453	500	14	16	10	11	14	10	99	356	446	Y	Y
HG-U95C	Hs.239593	51820_at	HG-U133B	Hs.252433	227940_at	93	544	1166	2	16	5	11	2	5	100	75	427	Y	Y
HG-U95B	Hs.54032	51821_at	HG-U133B	Hs.110347	222629_at	100	443	507	15	16	11	11	15	11	100	338	338	Y	Y
HG-U95B	Hs.54543	51822_at	HG-U133B	Hs.54543	230780_at	100	442	489	16	16	9	11	16	9	100	271	337	Y	Y
HG-U95B	Hs.54578	51823_at	HG-U133B	Hs.54578	229614_at	100	196	493	16	16	6	11	16	6	100	67	67	Y	Y
HG-U95B	Hs.54617	51824_at	HG-U133A	Hs.54617	218602_s_at	100	463	646	13	16	10	11	13	10	100	317	422	Y	Y
HG-U95B	Hs.54911	51827_at	HG-U133B	Hs.54911	229888_at	99	384	546	16	16	3	11	16	3	99	309	408	Y	Y
HG-U95B	Hs.54990	51828_at	HG-U133B	Hs.203963	223556_at	97	668	693	13	16	10	11	13	10	100	357	370	Y	Y
HG-U95B	Hs.55014	51829_at	HG-U133A	Hs.55014	219818_s_at	98	603	771	15	16	4	11	15	7	100	395	521	Y	Y
HG-U95B	Hs.55028	51830_at	HG-U133B	Hs.55028	228559_at	99	423	666	16	16	11	11	16	11	100	302	315	Y	Y
HG-U95C	Hs.239682	51831_s_at	HG-U133B	Hs.100748	228612_at	99	211	544	16	16	2	11	16	3	100	107	107	Y	Y
HG-U95B	Hs.55144	51832_at	HG-U133B	Hs.55144	227846_at	97	701	816	16	16	6	11	16	6	97	486	502	Y	Y
HG-U95B	Hs.55278	51833_at	HG-U133B	Hs.55278	231461_at	100	429	444	16	16	9	11	16	10	100	370	385	Y	Y
HG-U95C	Hs.239683	51834_f_at	HG-U133A	Hs.76293	217733_s_at	97	323	453	12	16	7	11	12	7	96	221	312	Y	Y
HG-U95B	Hs.55305	51835_at	HG-U133B	Hs.55305	230789_at	100	397	469	16	16	10	11	16	10	100	217	217	Y	Y
HG-U95B	Hs.55409	51837_at	HG-U133B	Hs.55409	230769_at	99	588	672	16	16	9	11	16	9	99	394	434	Y	Y
HG-U95B	Hs.55982	51839_at	HG-U133B	Hs.55982	231375_at	100	574	611	15	16	11	11	15	11	100	341	396	Y	Y
HG-U95B	Hs.5605	51840_at	HG-U133B	Hs.5605	223685_s_at	100	443	573	16	16	7	11	16	7	100	362	395	Y	Y
HG-U95B	Hs.56255	51841_at	HG-U133B	Hs.56255	231583_at	99	533	663	16	16	5	11	16	5	99	417	550	Y	Y
HG-U95B	Hs.5637	51842_at	HG-U133B	Hs.5637	227558_at	99	591	723	9	16	9	11	15	9	100	318	370	Y	Y
HG-U95C	Hs.23987	51845_at	HG-U133B	Hs.23987	229247_at	100	227	786	3	16	2	11	5	2	100	74	486	Y	Y
HG-U95B	Hs.57471	51847_at	HG-U133B	Hs.57471	235763_at	98	386	409	16	16	8	11	16	8	98	241	246	Y	Y
HG-U95B	Hs.57483	51848_at	HG-U133B	Hs.57483	227542_at	100	437	541	16	16	9	11	16	9	100	400	504	Y	Y
HG-U95B	Hs.57572	51849_at	HG-U133B	Hs.182278	228032_s_at	99	656	663	14	16	11	11	15	11	100	291	398	Y	Y
HG-U95C	Hs.239877	51850_s_at	HG-U133A	Hs.2730	221860_at	95	319	387	16	16	4	11	16	4	100	114	114	Y	Y
HG-U95C	Hs.239885	51851_r_at	HG-U133A	Hs.182538	218901_at	96	351	401	16	16	3	11	16	3	96	304	317	Y	Y
HG-U95B	Hs.57842	51853_at	HG-U133B	Hs.57842	229984_at	99	517	564	15	16	11	11	15	11	100	420	435	Y	Y
HG-U95B	Hs.58241	51856_at	HG-U133A	Hs.58241	219686_at	99	826	891	16	16	7	11	16	7	100	444	493	Y	Y
HG-U95B	Hs.58251	51857_at	HG-U133B	Hs.58251	229852_at	100	352	486	15	16	6	11	15	6	100	268	361	Y	Y
HG-U95C	Hs.239923	51858_s_at	HG-U133A	Hs.246885	201410_at	99	383	489	16	16	6	11	16	6	100	276	365	Y	Y
HG-U95B	Hs.58279	51859_at	HG-U133B	Hs.58279	235152_at	100	513	513	14	16	10	11	14	10	100	432	432	Y	Y
HG-U95C	Hs.24063	51860_at	HG-U133B	Hs.24063	244201_at	97	296	471	11	16	2	11	11	2	97	271	288	Y	Y
HG-U95C	Hs.24104	51862_at	HG-U133B	Hs.24104	244368_x_at	98	363	442	16	16	11	11	16	11	100	274	274	Y	Y
HG-U95C	Hs.24286	51863_at	HG-U133B	Hs.24286	239452_at	100	466	595	16	16	7	11	16	7	100	411	488	Y	Y
HG-U95B	Hs.58451	51865_at	HG-U133B	Hs.184411	231013_at	100	452	672	14	16	6	11	16	6	100	266	412	Y	Y
HG-U95B	Hs.58595	51866_at	HG-U133B	Hs.58595	235767_x_at	98	293	478	15	16	8	11	15	8	99	190	361	Y	Y
HG-U95B	Hs.58597	51867_at	HG-U133B	Hs.58597	237244_at	100	283	396	12	16	6	11	13	6	100	223	263	Y	Y
HG-U95B	Hs.58648	51869_at	HG-U133B	Hs.58648	235584_at	99	545	726	16	16	10	11	16	10	99	396	413	Y	Y
HG-U95C	Hs.24567	51870_at	HG-U133B	Hs.24567	239790_s_at	100	207	480	12	16	4	11	12	4	100	125	391	Y	Y
HG-U95B	Hs.58650	51871_at	HG-U133A	Hs.58650	219687_at	100	691	759	16	16	10	11	16	10	100	476	476	Y	Y
HG-U95C	Hs.24598	51872_r_at	HG-U133B	Hs.24598	237398_at	100	97	476	5	16	3	11	16	3	100	37	77	Y	Y
HG-U95B	Hs.58679	51873_at	HG-U133B	Hs.283024	228525_at	98	532	929	10	16	4	11	10	10	100	206	443	Y	Y
HG-U95B	Hs.58879	51874_at	HG-U133B	Hs.58879	237255_at	99	318	370	15	16	7	11	15	7	100	241	299	Y	Y
HG-U95B	Hs.58925	51876_at	HG-U133B	Hs.58925	236298_at	98	629	721	16	16	7	11	16	7	98	450	506	Y	Y
HG-U95B	Hs.59459	51878_at	HG-U133B	Hs.59459	231377_at	99	426	439	13	16	10	11	13	10	100	351	376	Y	Y
HG-U95B	Hs.59509	51879_at	HG-U133B	Hs.59509	235148_at	100	468	592	16	16	7	11	16	7	100	284	351	Y	Y
HG-U95B	Hs.59609	51880_at	HG-U133B	Hs.59609	236941_at	99	511	517	15	16	8	11	16	8	99	349	353	Y	Y
HG-U95B	Hs.59821	51881_at	HG-U133B	Hs.59821	237634_at	98	618	684	13	16	10	11	16	10	97	434	507	Y	Y
HG-U95B	Hs.60216	51882_at	HG-U133B	Hs.62954	230574_at	99	591	667	16	16	10	11	16	10	100	391	424	Y	Y
HG-U95B	Hs.60228	51883_at	HG-U133A	Hs.7482	205115_s_at	100	497	565	14	16	7	11	16	7	100	350	457	Y	Y
HG-U95B	Hs.60288	51885_at	HG-U133B	Hs.60288	231378_at	99	544	620	16	16	9	11	16	9	98	331	409	Y	Y
HG-U95C	Hs.24898	51886_at	HG-U133B	Hs.24898	239128_at	100	168	478	16	16	3	11	16	3	100	128	128	Y	Y
HG-U95B	Hs.61345	51889_at	HG-U133B	Hs.61345	222925_at	99	708	748	16	16	9	11	16	9	98	345	353	Y	Y
HG-U95C	Hs.25131	51890_at	HG-U133B	Hs.25131	240236_at	99	339	368	11	16	10	11	11	10	100	267	312	Y	Y
HG-U95B	Hs.61389	51891_at	HG-U133B	Hs.61389	239417_x_at	99	416	485	13	16	10	11	13	10	99	329	397	Y	Y
HG-U95C	Hs.25151	51892_at	HG-U133B	Hs.25151	242198_at	96	503	635	15	16	8	11	16	8	95	367	526	Y	Y
HG-U95C	Hs.25748	51898_r_at	HG-U133B	Hs.25748	231789_at	96	437	474	14	16	5	11	14	5	99	226	390	Y	Y
HG-U95C	Hs.25750	51899_at	HG-U133B	Hs.25750	244659_at	99	508	678	11	16	5	11	11	6	98	232	533	Y	Y
HG-U95Av2		518_at	HG-U133A	Hs.100221	218215_s_at	100	2010	2010	15	16	11	11	16	11	100	84	119	Y	Y
HG-U95B	Hs.61485	51902_at	HG-U133A	Hs.61485	219821_s_at	97	487	705	13	16	7	11	13	7	99	345	549	Y	Y
HG-U95C	Hs.25851	51903_at	HG-U133B	Hs.25851	238658_at	100	380	517	14	16	6	11	14	6	100	277	328	Y	Y
HG-U95C	Hs.25890	51904_at	HG-U133B	Hs.25890	236049_at	99	420	454	13	16	11	11	14	11	100	282	282	Y	Y
HG-U95C	Hs.25910	51905_at	HG-U133B	Hs.25910	229254_at	99	487	514	16	16	8	11	16	8	100	254	263	Y	Y
HG-U95B	Hs.62908	51906_at	HG-U133B	Hs.188361	226335_at	100	424	585	16	16	7	11	16	7	100	238	275	Y	Y
HG-U95B	Hs.65583	51908_at	HG-U133B	Hs.29643	226604_at	100	525	595	16	16	8	11	16	8	100	254	296	Y	Y
HG-U95B	Hs.65748	51909_at	HG-U133B	Hs.293539	232136_s_at	99	507	562	13	16	8	11	16	8	99	386	488	Y	Y
HG-U95B	Hs.65771	51911_at	HG-U133B	Hs.65771	230919_at	99	529	592	15	16	6	11	15	6	100	274	331	Y	Y
HG-U95B	Hs.65784	51912_at	HG-U133B	Hs.65784	236511_at	100	284	477	14	16	6	11	14	6	100	232	360	Y	Y
HG-U95B	Hs.6694	51915_at	HG-U133B	Hs.6694	228914_at	96	592	751	13	16	4	11	13	4	94	319	340	Y	Y
HG-U95B	Hs.67614	51916_at	HG-U133B	Hs.301210	231576_at	100	503	503	16	16	11	11	16	11	100	280	348	Y	Y
HG-U95C	Hs.26253	51919_at	HG-U133B	Hs.257043	231919_at	99	460	713	14	16	7	11	16	7	100	352	399	Y	Y
